id,source_id,source_name,title,content,published_at
5929,the-irish-times,The Irish Times,Eddie Jones: England will have the edge in Japanese humidity,Eddie Jones believes England have an edge over their World Cup rivals because of the steps taken to ensure they are ready to play in the sweltering heat and humidity of Japan.  Two training camps in Treviso  north east Italy  in July and August followed by ei… [+2992 chars],2019-09-14T10:12:25Z
5933,bbc-news,BBC News,Hamza Bin Laden: Trump confirms al-Qaeda leader's son is dead,Image copyrightCIAImage caption   Hamza Bin Laden was widely seen as a potential successor to his father  US President Donald Trump has confirmed that Hamza Bin Laden  the son of al-Qaeda founder Osama Bin Laden  was killed in a US operation.   Last month  US… [+1757 chars],2019-09-14T14:17:39Z
5937,reuters,Reuters,Foreign leaders  supporters bid farewell to Zimbabwe's Mugabe,HARARE (Reuters) - Foreign leaders  supporters and ordinary citizens gathered at a national stadium on Saturday to bid farewell to Zimbabwe’s founder Robert Mugabe  after a week of disputes over his burial that have threatened to undermine President Emmerson … [+2478 chars],2019-09-14T09:16:34Z
5941,cnn,CNN,Save when you score a pair of AirPods that pair perfectly with your new iPhone 11,Chances are you locked in your preorder for an iPhone 11  iPhone 11 Pro or iPhone 11 Pro Max this morning. And the perfect pairing  in addition to a case or two  would be Apple AirPods. Well  guess what? They're on sale from both Amazon and Walmart for the lo… [+1235 chars],2019-09-14T03:55:03Z
5945,cnn,CNN,Elizabeth Warren: Where Trump is right now is a nightmare  - CNN Video,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,2019-09-14T16:37:41.6753996Z
5949,reuters,Reuters,UPDATE 1-U.S. won't rule out Trump-Rouhani meeting after blaming Iran for Saudi attacks,(Adds comments by U.S. Representative Schiff  Senator Graham)   By Doina Chiacu   WASHINGTON  Sept 15 (Reuters) - The White House on Sunday did not rule out a potential meeting between President Donald Trump and Iranian President Hassan Rouhani  even after Wa… [+2615 chars],2019-09-15T15:58:23Z
5953,reuters,Reuters,New York to ban flavored e-cigarettes after illnesses  deaths,NEW YORK (Reuters) - New York Governor Andrew Cuomo on Sunday announced a ban on all flavored e-cigarettes besides tobacco and menthol in response to a recent nationwide spate of sometimes deadly lung illnesses that U.S. health officials have linked to vaping… [+1649 chars],2019-09-15T17:54:16Z
5957,cnn,CNN,10 college students speak on their vaping addictions amid a mysterious outbreak of hundreds of vaping-related lung illnesses,(CNN)The CDC  FDA  White House and a who's who of officials in suits want young people to stop using e-cigarettes amid a mysterious outbreak of hundreds of vaping-related lung illnesses.  But what do actual vapers think?  CNN went to New York City's Washingto… [+11977 chars],2019-09-15T07:22:14Z
5961,business-insider,Business Insider,19 US federal officials have been impeached in history — here are the craziest reasons why,Andrew Johnson was impeached by the House but acquitted by the Senate.   Library of Congress    Democratic lawmakers and presidential candidates are calling for the impeachment of Supreme Court Justice Brett Kavanaugh.   That's coming after The New York Times… [+1096 chars],2019-09-15T18:08:00Z
5965,cnn,CNN,Texas congressman pulls endorsement from Castro to support Biden,Washington (CNN)Texas Democratic Rep. Vicente Gonzalez on Sunday flipped his support from Julián Castro to Joe Biden for the Democratic presidential nomination  saying now is the time to narrow the 2020 field and unite as Democrats.   The switch of support co… [+2996 chars],2019-09-15T14:17:50Z
5969,cnn,CNN,What the attacks on Saudi Aramco mean for oil prices,Abu Dhabi/New York (CNN Business)Oil prices  which have remained low for months  could spike when markets open Monday as Saudi Arabia scrambles to repair damage to its energy infrastructure inflicted this weekend.   Coordinated strikes on key Saudi Arabian oi… [+2789 chars],2019-09-15T16:01:29Z
5973,cbs-news,CBS News,9/15: Adam Schiff  Ilhan Omar  Ken Cuccinelli,,2019-09-15T18:36:41Z
5977,the-irish-times,The Irish Times,Voters opt to forgo tax cuts but Christmas social welfare bonus will survive,Almost two-thirds of voters have said they would be willing to forego budget tax cuts at a time of rising fears over the economic cost of a no-deal Brexit. According to the latest Sunday Business Post/Red C opinion poll  just 39 per cent said that they wanted… [+3073 chars],2019-09-15T11:12:27Z
5981,cnn,CNN,10-year-old Texas girl contracts brain-eating amoeba while swimming,,2019-09-15T01:32:08Z
5985,the-new-york-times,The New York Times,How One Photographer Captured Burning Issues Across the Israeli-Palestinian Divide,The urgency was clear: People were sick  and burn sites were scattered throughout the villages. Studies by Dr. Garb and his research partners suggested this was no coincidence.  To me an American-Israeli who grew up between the D.C. suburbs of Maryland and Is… [+723 chars],2019-09-15T13:49:55Z
5989,abc-news,ABC News,Thousands gather to support Italian hard-liner Salvini,Thousands of die-hard League voters from all over northern Italy are gathering in a town in the foothills of Lombardy as Matteo Salvini relaunches himself as opposition leader after a grave political miscalculation landed the party out of government.  Backers… [+653 chars],2019-09-15T10:23:34Z
5993,reuters,Reuters,Wade ton in vain as England force Ashes draw,LONDON (Reuters) - Matthew Wade’s defiant century proved in vain as England bowled Australia out for 263 to win the final test at The Oval by 135 runs on Sunday and ensure the first drawn Ashes series since 1972.   Wade had looked set to take the match into t… [+2826 chars],2019-09-15T17:53:58Z
5997,bbc-news,BBC News,Gary Mackay-Steven: Former Aberdeen & Celtic winger on life in New York,Mackay-Steven scored his first New York City goal on 1 September  A couple of years on from infamously falling into a Glasgow river  Gary Mackay-Steven is now making a splash across the pond.  The winger wasn't angling for a move from Aberdeen  where he had s… [+4760 chars],2019-09-15T10:02:36Z
6001,newsweek,Newsweek,Iran Dismisses U.S. Blame Over Saudi Oil Field Attack As 'Maximum Falsification' That 'Ignored' Logic,Iran has dismissed accusations by the U.S. that it was behind coordinated strikes on Saudi Arabia's oil fields  saying that this assessment was a  maximum falsification  that  ignored  logic.   In international relations  even 'hostility' [should have] a mini… [+5062 chars],2019-09-15T14:44:55Z
6005,business-insider,Business Insider,The most incredible perks Silicon Valley workers can take advantage of  from free rental cars to travel stipends,Silicon Valley employees work in some of the most luxurious offices as tech companies compete in an arms race of perks to attract top talent. Catered lunches and complimentary dining at company cafes is now the bare minimum which all tech giants must expand o… [+293 chars],2019-09-15T12:36:00Z
6009,bbc-news,BBC News,Brett Kavanaugh: Trump defends judge amid new misconduct claims,Image copyrightGetty ImagesImage caption   Supreme Court Justice Brett Kavanaugh was confirmed a year ago  US President Donald Trump has angrily defended Supreme Court Justice Brett Kavanaugh  who is facing fresh allegations of sexual misconduct.  A former un… [+2614 chars],2019-09-15T17:21:49Z
6013,bbc-news,BBC News,Lib Dems pledge to cancel Brexit,Image copyrightGetty Images  The Liberal Democrats have pledged to cancel Brexit if they come to power at the next general election.  Members voted for the new policy at their party conference in Bournemouth by an overwhelming majority.  Previously  the party… [+3900 chars],2019-09-15T14:47:57Z
6017,bbc-news,BBC News,Phoenix Rising v LA Galaxy II abandoned after beer can thrown,,2019-09-15T10:33:39Z
6021,cbs-news,CBS News,The little patriot,,2019-09-15T14:11:02Z
6025,abc-news,ABC News,Tropical Storm Humberto gains in strength  fire warnings issued in West,Tropical Storm Humberto is expected to strengthen over the next few days  likely becoming a Hurricane by late Sunday night or Early Monday  but is forecasted to make a sharp turn northeastward on Monday and avoid landfall with the United States.  Humberto lik… [+3662 chars],2019-09-15T12:37:27Z
6029,abc-news,ABC News,A look at the corruption scandals facing Israel's Netanyahu,Israeli Prime Minister Benjamin Netanyahu is seeking to hold on to power in Tuesday's historic repeat election as the shadow of various corruption charges loom over his future.  Israel's attorney general has recommended pressing criminal charges against him i… [+6168 chars],2019-09-15T16:39:11Z
6033,cnn,CNN,No-deal Brexit a 'catastrophe' for travelers,Julia Buckley  CNNPublished 15th September 2019  (CNN) Food shortages. Inadequate medical supplies. Civil unrest and road blockades. Lack of fuel. Delays at the border.  It's a scenario that travelers from around the world could be flying into if current plan… [+11377 chars],2019-09-15T08:20:48Z
6037,reuters,Reuters,Syria's Assad issues amnesty reducing punishment for crimes,BEIRUT (Reuters) - Syrian President Bashar al-Assad issued an amnesty on Sunday that reduces sentences for crime and pardons draft dodgers if they report for duty within three to six months.   The decree applies to crimes committed before Sept. 14  the presid… [+1360 chars],2019-09-15T14:59:06Z
6041,cnn,CNN,Yang: Racial epithets hurt  but different with comedians,Chat with us in Facebook Messenger. Find out what's happening in the world as it unfolds.,2019-09-15T14:08:35Z
6045,cbs-news,CBS News,Rep. Omar says Supreme Court asylum decision is “legally and morally wrong ,,2019-09-15T16:03:40Z
6049,abc-news,ABC News,Teachers in Chicago inch closer to possible strike,Teachers in the nation's third-largest school district are inching closer to a strike that could happen as early as next month.  After rejecting the district's latest offer  Chicago educators are back at the bargaining table negotiating issues including pay  … [+5827 chars],2019-09-15T13:44:16Z
6053,the-irish-times,The Irish Times,Want a laugh? Try explaining the furniture you grew up with to your kids,Looking at my 14-year-old on the phone unselfconsciously stretched the full length of the couch I envied his adolescent ease. So I told him how  at his age  when talking to pals  I had to leave the comfort of the sitting room and perch on the phone seat while… [+4822 chars],2019-09-15T05:00:00Z
