Name,ID,Published_from,Published_to,Avg_content_length
We’re Sitting Down With Jennifer Lopez. Ask Her Your Question Here.,the-new-york-times,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Exclusive: Exxon agrees $4 billion sale of Norway oil and gas assets - sources,reuters,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
Trade war  global economic uncertainty cloud oil outlook at Asia conference,reuters,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,275.0
Justice Dept. Rejects Andrew McCabe’s Bid to Avoid Charges,the-new-york-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Trump administration considering delisting U.S.-listed Chinese firms: report,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
The Sober Truth,cbs-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,0.0
'Does Roku have Spotify?': How to download and stream Spotify on your Roku device,business-insider,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Live updates: Trump's impeachment inquiry  - CNNPolitics,cnn,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
We tried Pizza Hut's new Stuffed Cheez-It Pizza  and were disappointed to find it actually tastes like neither pizza nor Cheez-Its,business-insider,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,273.0
Stan Cosgrove obituary: a gifted equine veterinarian,the-irish-times,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Communist China celebrates 70th birthday as Hong Kong simmers,al-jazeera-english,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Rachel Furness joins Tottenham Hotspur Women on loan from WSL rivals Reading,bbc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
Joe Schmidt at the Aviva Stadium: The pleasure  the privilege was ours,the-irish-times,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,275.0
#NoFutureNoChildren: Hundreds of Young People are Pledging Not to Have Children for the Environment,newsweek,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
'No house  no food  no water  no life',bbc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,0.0
11 shocking things about being a teacher that you'd never thought to ask,business-insider,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
PNC created an internal startup to run a mobile bank account for gig economy workers (PNC),business-insider,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Great White Shark Rips Apart Seal in Front of Tourists in Violent Video: 'Don't Get Eaten',newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Hong Kong Exchange’s Salesman in Chief Confronts China Challenge - The Wall Street Journal,the-wall-street-journal,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
In the Swiss Mountains  a $356 Million Golf Resort Takes Shape,the-new-york-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Mexico: Main suspect absolved in 2014 student disappearances,abc-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,273.0
Don't blame Flores Agreement for migration wave  experts say,cbs-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
US stocks hold steady following mixed jobs report,abc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Probe: Chicago schools handling of sex abuse claims 'tragic',abc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,273.0
A Florida man was arrested after he was caught on video cutting the brake lines of Lime scooters,business-insider,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
The owners of the boat in the California fire that killed 34 blamed their insurers for a lawsuit aimed at limiting victims' payouts to $0,business-insider,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Jonathan Panzo: The England U21 defender who moved to Monaco,bbc-news,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,0.0
Haiti protests escalate as streets barricaded  police cars set on fire,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
Bridge Collapses in Taiwan  Injuring at Least 20,the-new-york-times,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
Rugby World Cup Jargon Buster: Know your Piano Shifters from your Pine Riders,the-irish-times,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Hoda Kotb returns to the 'Today' show after her maternity leave,cnn,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,0.0
Supreme Court: 'If prorogation ruled unlawful PM would address it',bbc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,0.0
Hundreds freed from Nigeria 'torture house',bbc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Women's Champions League: Arsenal outclass Fiorentina 4-0 in Italy in last 32 first leg,bbc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
They’re Coming! How a Joke About Area 51 May Lure Thousands of Partygoers,the-new-york-times,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
As global temperatures rise  humans at risk from weather extremes,cbs-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,0.0
How to use Google Lens to identify objects and learn more information using your camera and Google Assistant,business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
China secretly abducted a university president on a trip through Germany and convicted him in a sham trial. Two years on  he may be executed.,business-insider,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
The research chief at the world’s largest hedge fund breaks down 3 things that will make the next financial crisis unique — and how political tensions could be at its core,business-insider,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,274.0
U.S. launches antitrust probe into California automaker agreement,reuters,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
Fast and Fuss-Free,the-new-york-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
Hendrick strikes late to salvage draw for Burnley,the-irish-times,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Iranian authorities break up mixed-gender party  arrest 22,abc-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
Saudi princess gets suspended jail in France for beating plumber,al-jazeera-english,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
9/30/19: Red and Blue,cbs-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,0.0
'We're doomed anyway': Palestinians on Israeli election,al-jazeera-english,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
2019/10/02 16:00 GMT,bbc-news,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,60.0
Facebook's Libra Cryptocurrency Could Be Blocked in Europe  Politician Says,newsweek,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
French police march in Paris for better working conditions,reuters,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
A vegan ETF just launched. Should you buy?,cnn,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,0.0
New York police will closely monitor screenings of 'Joker' this weekend  but say there have been no 'credible threats',business-insider,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Congress to be briefed on alleged retaliation against U.S. diplomats over Ukraine,reuters,2019-10-02T00:00:00Z,2019-10-02T000:00Z,2019-09-12T00:00:00Z,273.0
Condoleezza Rice on  Face the Nation ,cbs-news,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,0.0
Whistleblower Alleges White House Effort to Conceal Details of Trump Call With Ukraine - The Wall Street Journal,the-wall-street-journal,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,275.0
Florida Man Breaks Into House and Makes Breakfast  Tells Homeowner 'Go Back To Sleep',newsweek,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Mystery Green Flash at Center of Distant Galaxy That Vanished After Just Two Weeks Discovered by Scientists,newsweek,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Twitter Mocks Joe Biden Over 'Corn Pop' Black Gang Leader Story as: 'Only White Lifeguard',newsweek,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Phoebe Waller-Bridge suggests 'Fleabag' may return someday,cnn,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,0.0
Michigan Becomes 'No-Kill' State for Shelter Animals,newsweek,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Sadio Mane grabs two as Liverpool continue perfect start to season,the-irish-times,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Exclusive: Italy in talks with EU over Monte dei Paschi bad loan spin-off - source,reuters,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Official says dengue outbreak in Pakistan among worst-ever,abc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
The Latest: Pakistan predicts bloodbath in Kashmir,abc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Pelosi and Schumer  in Push for Gun Safety Legislation  Urge Trump to Defy N.R.A.,the-new-york-times,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Man to be sentenced again for taking 12 000 photos of woman without consent,the-irish-times,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Several killed as Typhoon Mitag lashes South Korea,al-jazeera-english,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Mary Robinson reminds global investors of their climate duty,the-irish-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
A Star of Y.A. Imagines a Supernatural Ivy League in Her Debut for Adults,the-new-york-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
BBC faces backlash after censuring anchor for Trump remarks,abc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
A Daughter  a Mortgage and Two Murders,cbs-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,0.0
Robert Mugabe honoured as an icon  leader and intellectual at state funeral,the-irish-times,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,274.0
Trump tweet of Nickelback video aimed at Biden removed,abc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
Pope Francis urges peace and reconciliation in Mozambique,cbs-news,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,0.0
Slack Intensifies a War of Words - The Wall Street Journal,the-wall-street-journal,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
Bernard Shaw closure: Like business cycles and friends  some pubs just come and go,the-irish-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Former PM Cameron 'sorry' for Brexit divisions,abc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,273.0
How to buy a house with bad credit,business-insider,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Solskjaer keeping positive amid intense pressure of United,the-irish-times,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
My parents bought my first car and paid my college tuition — but looking back  I wish they hadn't,business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
'Electric shocks  beatings': Kashmiris allege abuse by India army,al-jazeera-english,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
How to Make Sourdough Bread,the-new-york-times,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,29.0
Trump Administration to Finalize Rollback of Clean Water Protections,the-new-york-times,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
US job openings fell 0.4% in July,abc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
A Minute With: Donald Sutherland on working hard and chilling with Jagger,reuters,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Citi has quietly undergone a massive restructuring over the past year. Here are the businesses it overhauled and the executives who departed.,business-insider,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Zverev and Tsitsipas roll into Beijing quarters,reuters,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
Turkey: Russian S-400 missile system operational in April 2020,al-jazeera-english,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Workplaces could be good setting for diabetes prevention,reuters,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
'Jacob Leeks Mogg' comes second in Newent Onion Show,bbc-news,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,275.0
Markets Right Now: Stocks give up an early gain  turn mixed,abc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
UK parliament rejects second bid for early election,al-jazeera-english,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
Daughter Pleads for Help After Father  Community Advocate  Detained by ICE,newsweek,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
Pelosi says Barr has 'gone rogue',cnn,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
'NBA 2k20' Jumpshot Creator - How to Unlock & Where to Find It,newsweek,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Tonga in national holiday to bid farewell to leader Pohiva,abc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
Kroger is testing how grocery shoppers will react to plant-based 'meat' in the traditional meat aisle (K),business-insider,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
Killing Indonesia's Wildlife,al-jazeera-english,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,0.0
AP NewsAlert,abc-news,2019-09-07T00:00:00Z,2019-09-15T00:00:00Z,96.5
Man gets death penalty for killing 2 in SC bank robbery,abc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
NOAA acting administrator stands by Trump's claims on Dorian and Alabama,cnn,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,0.0
UN nuclear watchdog has 4 candidates to take top job,abc-news,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,273.0
Russian Sailors Rescue North Korean Man Lost at Sea for 10 Hours Who Cannot Explain How He Got There,newsweek,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,274.0
All Was Quiet at the Birmingham Weather Office. Until a Trump Forecast Brought a Storm.,the-new-york-times,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Iran accuses Pompeo of ‘maximum lies’ after Saudi attack claim,the-irish-times,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
Saudi princess found guilty of ordering plumber's beating,cbs-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Top Democratic candidates come together for an ad on gun violence,cnn,2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,274.0
Hull Trains worst for punctuality  figures show,bbc-news,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
They posed in blackface and bullied African-American classmates. The school district failed to act  parents say,cnn,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,0.0
Nicki Minaj announces her retirement – or is it the biggest troll of 2019?,the-irish-times,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Yemen rebel leader meets UN envoy in efforts to revive talks,abc-news,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
Review: Woman tackles a mountain in the moving film 'Edie',abc-news,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
How to Win Republican Support for Impeachment,the-new-york-times,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Baltimore Symphony musicians hit management with complaint,abc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
Students keep up the heat with worldwide climate protests,abc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,274.0
Identical triplets who 'tried to exploit their identical DNA' jailed for gun crimes,cnn,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,0.0
Looming Over the College Admissions Case: Will Parents Like Felicity Huffman Get Jail?,the-new-york-times,2019-09-07T00:00:00Z,2019-09-07T00:00:00Z,274.0
White House confirms Osama bin Laden's son killed in US operation,al-jazeera-english,2019-09-14T00:00:00Z,2019-09-14T00:00:
5-year-old boy's  Up  photoshoot goes viral,cbs-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
City to pay Stormy Daniels $450 000 over strip club arrest,abc-news,2019-09-27T00:00:00Z,2019-09-27T00:00:00Z,273.0
Anatomy of a fiasco: A detailed timeline of Trump's Alabama map meltdown,cnn,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,0.0
'Depressed  frightened': Minors held in Kashmir crackdown,al-jazeera-english,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,274.0
Spain plans loans  tariff breaks to gird tourism sector after Thomas Cook collapse,reuters,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
10-year-old Texas girl contracts brain-eating amoeba while swimming,cnn,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,0.0
Kanye West just bought a $14 million Wyoming ranch. Take a look at the massive property that comes with a saloon  an events venue  and a shooting range.,business-insider,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,273.0
Trump EPA set to announce repeal of Obama-era rule protecting rivers and wetlands,abc-news,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
Debate opens new fronts on guns  Biden's age in Democratic race,cnn,2019-09-14T00:00:00Z,2019-09-14T00:00:00Z,0.0
Tunisia’s ousted president Ben Ali dies in Saudi exile,the-irish-times,2019-09-19T00:00:00Z,2019-09-19T00:00:00Z,274.0
UK PM struggles to navigate Brexit impasse,al-jazeera-english,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,272.0
Stacey Dash pleads not guilty to domestic battery charge,cnn,2019-10-02T00:00:00Z,2019-10-02T00:00:00Z,273.0
A San Francisco tour guide has been accused of spying for China  and video shows him hiding $20 000 in a hotel room in exchange for state secrets,business-insider,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
Hong Kong protester shot by police: reports,reuters,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,273.0
'NBA 2k20' Face Scan Guide & Tutorial - How to Get the Best Scan for MyCareer,newsweek,2019-09-06T00:00:00Z,2019-09-06T00:00:00Z,274.0
Harland and Wolff sold to UK firm  saving it from closure,the-irish-times,2019-10-01T00:00:00Z,2019-10-01T00:00:00Z,274.0
2019/09/10 17:00 GMT,bbc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,60.0
In Brazil  president's son questions democracy,abc-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,273.0
Panic breaks out after reports of a shooter at a movie theater in Virginia,cnn,2019-09-15T00:00:00Z,2019-09-15T00:00:00Z,274.0
2019/10/03 16:00 GMT,bbc-news,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,60.0
What to Know as Boris Johnson and Lawmakers Face Off Over Brexit,the-new-york-times,2019-09-03T00:00:00Z,2019-09-03T00:00:00Z,274.0
Exclusive: Exxon agrees to sell Norway oil and gas assets for $4 billion - sources,reuters,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
David Ortiz throws out first pitch at Fenway,cbs-news,2019-09-10T00:00:00Z,2019-09-10T00:00:00Z,0.0
Greens propose free public transport scheme for students,the-irish-times,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,273.0
In Bahamas  Stories of Survival From Hurricane Dorian,the-new-york-times,2019-09-05T00:00:00Z,2019-09-05T00:00:00Z,273.0
WSJ Wealth Adviser Briefing: Haunted Stock Market  BlackRock in China  Home Redo Perils,the-wall-street-journal,2019-10-03T00:00:00Z,2019-10-03T00:00:00Z,274.0
How to make your first student loan payment after graduating from college,business-insider,2019-09-12T00:00:00Z,2019-09-12T00:00:00Z,274.0
